,id,owner,reels_id,has_audio,video_url,views,caption,comment,timestamp,likes,location,pinned,product_type
16,18,"{'id': '17765993292', 'username': 'kerija_horsemanship'}",3628870011201392694,True,https://instagram.flos5-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQNff4sVApOavK3cgWvLIgtFuQ9T8lv9j-qF2wGqPlG1Vl1i_q9XNQx13Dm9K6LcIJB03gmWvkyIAAV0o1nffwT_rJ_1y_QSYZllmAY.mp4?stp=dst-mp4&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLmMyLjcyMC5iYXNlbGluZSJ9&_nc_cat=106&vs=1800532200811236_503714041&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9CQTRCQTNEQjNDNkI1RTc0ODRDRkVFQzNGNDY0OUI4MF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HT2ItbWgxbnZmQ0JNM3dFQU1OYlk2Zm12UVZ1YnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJp62pdaOy80%2FFQIoAkMzLBdAMSIMSbpeNRgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfIBHWVt1JapW7ZZ8d4R02veHWlcoadkVEbUjlF5ZITuvA&oe=683E28AC&_nc_sid=8b3546,0,{'edges': [{'node': {'text': 'Stop and hear the sound of wild friday 💚'}}]},{'count': 1},2025-05-09 19:26:01,17,null,,clips
17,19,"{'id': '17765993292', 'username': 'kerija_horsemanship'}",3624965936269011518,True,https://instagram.flos5-3.fna.fbcdn.net/o1/v/t16/f2/m86/AQOu7aYwfjVFevoEtys5gFmMQHHvQeIl9-ObVv7zVQUDOHmYqOQDUWfWAU6P5FRkZ0i5zYzcQfzwA8fKI_d_sXL5mvax4pw18W_6_P0.mp4?stp=dst-mp4&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLmMyLjcyMC5iYXNlbGluZSJ9&_nc_cat=109&vs=1661291857854101_1126475170&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9CNzQ2QkI0QjJBM0QxOEMxQkZEMEJENkI1MjFFQTc4Q192aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HQUYxaEIxbVBsZElCSEVDQUlPQXJQOTE4RU45YnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJpi7pv6i3ck%2FFQIoAkMzLBdAUOAAAAAAABgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfKiK-zvmbmtanXb4xVHH19W26cRHAV66hjMSxZizsxvQw&oe=683E2397&_nc_sid=8b3546,72,"{'edges': [{'node': {'text': 'How to gain your horses trust and strenghten your relationship? \nDefinitely not through avoiding situations or things that your horses is sceptical or scared about! \nIts through exposure, that shows horse positive outcome. Like a trusted senior horse in the herd, i offer imput, that slowly teaches horse to self regualte and stay in a much more pleasant state.\n\nThrough handling delicate situations with lots of empathy.  Staying under thereshold, but pushing just a little forward when the horse is ready. Helping to co-regualte - inviting to get curious, approach, investigate, release into a rest and digest posture, interrupting flight or freeze responses. \nReading horses body languge here is the key!\n\n1st phase of introducing scary object - getting curious!\nHorse is allowed initially to take distance it wants.\nI always move away from horse.Horse approaches first - i never go to the horse and i never pull the horse forward.\n\n#pferdeliebe #horsemanship #jungpferdetraining #pferdetraining #horsemanship #schenkelweichen #bodenarbeit #gebisslosreiten #pferdemädchen #parellihorsemanship #Freiheitdressur #libertytraining #pferde #caveson #pferdausbildung #jungpferdeausbildung #understandinghorses #horsetraining #kärnten #klagenfurt #equestrian #quarterhorse #equitation #relationshipbasedequitation'}}]}",{'count': 1},2025-05-04 10:32:15,11,null,,clips
18,20,"{'id': '17765993292', 'username': 'kerija_horsemanship'}",3624158779045634535,True,https://instagram.flos5-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQMv3YE2yiQRi2qZ_jfePqMue0_eefSbYSa5ckNLdcyTIk4FjLzzd-sMUmQWel9HMETAbrm_Ntv582Wqd_dKi5epd91QNbJAMbFAqI0.mp4?stp=dst-mp4&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLmMyLjcyMC5iYXNlbGluZSJ9&_nc_cat=103&vs=1312675519795214_376766475&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9FMDQ3MkEyMEUyOEI5ODVFQ0YyMzkwOUVGNDdDRUE5MV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HTnZQaFIwaUZ5WXJ4X1VOQUg0eHNSTjVkajhwYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJv7bsOLWrp1AFQIoAkMzLBdATa7ZFocrAhgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfJ7dJzfNtk9avdK_jLByoPpqDniBnZ9J-5e8sHmOe8RQQ&oe=683E4620&_nc_sid=8b3546,51,"{'edges': [{'node': {'text': 'Working on connection with distractions - helping to regulate stress and impulses to flight or freeze. Through such challenges, horse learns to stay soft and available for thinking brain to figure out answer to my questions. \n\n#pferdeliebe #horsemanship #jungpferdetraining #pferdetraining #horsemanship #schenkelweichen #bodenarbeit #gebisslosreiten #pferdemädchen #parellihorsemanship #Freiheitdressur #libertytraining #pferde #caveson #pferdausbildung #jungpferdeausbildung #understandinghorses #horsetraining #kärnten #klagenfurt #equestrian #quarterhorse #equitation #relationshipbasedequitation'}}]}",{'count': 0},2025-05-03 08:26:22,12,null,,clips
19,21,"{'id': '17765993292', 'username': 'kerija_horsemanship'}",3623707786742989047,True,https://instagram.flos5-3.fna.fbcdn.net/o1/v/t16/f2/m86/AQM00EbV8_r8feVpP_iBhFtESBRZW-mfJlwyFNZyIM_5ziqyo0gpKMb88VX0HHnfCCtv7PKDlXcOkfmns30SiZ7JaF1WRxjDR58rblk.mp4?stp=dst-mp4&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLmMyLjQ4MC5iYXNlbGluZSJ9&_nc_cat=108&vs=719163437435822_981406020&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC81MjRGNDRGQzlGNDIyMTE2OTM5REI3MjhEM0QzM0M5QV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HQm9QU1IxQlY2RG9hMDBJQUx1NnFWSmlLdFJ0YnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJpjMlKrg55FAFQIoAkMzLBdAOMzMzMzMzRgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfLilgdn1PSWmdFoRVjUrYJdnqFYNC3_p6kTKUw5qQWYcw&oe=683E3C68&_nc_sid=8b3546,190,{'edges': [{'node': {'text': 'How relaxed first time human potato bag can be 😍 first time loosing balance and not freaking out about it. Very very cool guy 😎\n\n#pferdeliebe #horsemanship #jungpferdetraining #pferdetraining #horsemanship #schenkelweichen #bodenarbeit #gebisslosreiten #pferdemädchen #parellihorsemanship #Freiheitdressur #libertytraining #pferde #caveson #pferdausbildung #jungpferdeausbildung #understandinghorses #horsetraining #kärnten #klagenfurt #equestrian #quarterhorse #equitation #relationshipbasedequitation'}}]},{'count': 3},2025-05-02 16:29:14,33,null,,clips
20,22,"{'id': '17765993292', 'username': 'kerija_horsemanship'}",3622684563448475666,True,https://instagram.flos5-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQMv5GArVHaFZVdAe374sN87OHMfIvherZkZ5kPljaZf_kLiOgE2VWF6QEjYbQXSlXWyd631XM-z7XTs6PD7S3oFNGjlgoWPTsnw_Bs.mp4?stp=dst-mp4&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLmMyLjcyMC5iYXNlbGluZSJ9&_nc_cat=103&vs=638688825830122_4177111336&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8wRDQ0NEUyMTRGMjc1ODUzQzg4MzRGNUExMzQzNzU4Ml92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HQVNVZ0IxUkV6cHI4OW9FQUNBMlFZS2VtNEJiYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJpat36Kg5ZFAFQIoAkMzLBdAUHEGJN0vGxgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfIOpxR4oielBmPJ6PIzJpFu3BKzD4-7NQfYYnBrbOlRVQ&oe=683E2548&_nc_sid=8b3546,114,{'edges': [{'node': {'text': 'Figure of 8 games. \n\n#pferdeliebe #horsemanship #jungpferdetraining #pferdetraining #horsemanship #schenkelweichen #bodenarbeit #gebisslosreiten #pferdemädchen #parellihorsemanship #Freiheitdressur #libertytraining #pferde #caveson #pferdausbildung #jungpferdeausbildung #understandinghorses #horsetraining #kärnten #klagenfurt #equestrian #quarterhorse #equitation #relationshipbasedequitation'}}]},{'count': 0},2025-05-01 06:40:58,19,null,,clips
21,23,"{'id': '5871345858', 'username': 'kensingtonsporthorses'}",1915564569762674414,True,https://instagram.flos5-3.fna.fbcdn.net/o1/v/t16/f2/m84/AQMJKraSrd85WqCpFTX_9AAjnAsl29Gy2GMmQnOMHFXAuF81jfO65KDaDHnjP8K08hsaUHP22Otb55MutwpfXNjjRUIXzmyO6BWjlso.mp4?stp=dst-mp4&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmZlZWQuYzIuNjQwLmJhc2VsaW5lIn0&_nc_cat=108&vs=1210238253516971_3682220703&_nc_vs=HBksFQIYTGlnX2JhY2tmaWxsX3RpbWVsaW5lX3ZvZC9FQTQwQUUzRjYxMTUyRTAzM0JCOTJFNDc0QzMwQzFBMV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HQXJXYUJzQkV5M1pkc0lEQUdHVnU5cDlVeEFRYnBrd0FBQUYVAgLIARIAKAAYABsAFQAAJu7c7pvWlvcHFQIoAkMzLBdATEQ5WBBiThgSZGFzaF9iYXNlbGluZV8xX3YxEQB16gdl8J0BAA%3D%3D&ccb=9-4&oh=00_AfIDOjI92c1MTMi9ssRA8lmuS6TE872c1D80szLGUZs9mg&oe=683E585A&_nc_sid=8b3546,0,{'edges': [{'node': {'text': 'Very successful show day for Kensington Sport Horses!'}}]},{'count': 2},2018-11-18 21:32:37,9,null,,feed
22,24,"{'id': '5871345858', 'username': 'kensingtonsporthorses'}",1609123595643092834,False,https://instagram.flos5-2.fna.fbcdn.net/o1/v/t16/f2/m84/AQM7cFDnfwR0eB9BMr5n9y6z2VwRaJHFFtLlOAqrju5-OElkp9cqeMTc-Amcyj3zLG5FF2GPbAI_kUkiN_J3JncD0lhGnrjDyg9qD30.mp4?stp=dst-mp4&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmZlZWQuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=103&vs=723884499686104_1372353549&_nc_vs=HBkcFQIYTGlnX2JhY2tmaWxsX3RpbWVsaW5lX3ZvZC9FNzRBMzI3RjU4RThBRTJENDc0RTZFQkNCNUE0OEI5Nl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAKAAYABsAFQAAJvS%2BqJKw0pUEFQIoAkMzLBdAS6qfvnbItBgSZGFzaF9iYXNlbGluZV8xX3YxEQB16gdl8J0BAA%3D%3D&ccb=9-4&oh=00_AfIN7m9c9uwc7ZDj5wLwNZ6hlMSEAfNymuoZIFAOkx7YYw&oe=683E415D&_nc_sid=8b3546,0,"{'edges': [{'node': {'text': '***For Sale or Lease\nSmall eligible green. Very sweet and smart, needs miles. Gorgeous. Auto swaps. Great pony waiting for kid. Pm for more information.'}}]}",{'count': 3},2017-09-22 02:08:22,12,null,,feed
23,25,"{'id': '4588549129', 'username': 'cwsporthorses'}",1649361095876181306,True,https://instagram.flos5-2.fna.fbcdn.net/o1/v/t16/f2/m84/AQNA0jmwYGGh6z1mG94V3w7v4gGeQP7Bl9DtIFpoOREWtAREfCsbz5O199lZ2Jug9R7mWEtmz27u4s3QQB8G2f5D7HUQXWE7ANvv_S8.mp4?stp=dst-mp4&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmZlZWQuYzIuNjQwLmJhc2VsaW5lIn0&_nc_cat=100&vs=1000598924334866_1727121797&_nc_vs=HBksFQIYTGlnX2JhY2tmaWxsX3RpbWVsaW5lX3ZvZC81NTRCQ0Y2Rjc0NUNCQjE2MEQ2RUQ2MDkxMUE5NEY4MV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HTDE3OHhZSnVWTU5nMlVGQUhGR0dLQWdjUGRyYnBrd0FBQUYVAgLIARIAKAAYABsAFQAAJoyA%2FJmHwfAGFQIoAkMzLBdATgAAAAAAABgSZGFzaF9iYXNlbGluZV8xX3YxEQB16gdl8J0BAA%3D%3D&ccb=9-4&oh=00_AfIKV3mL49Bla2e9wfWtsROxdIhjyRwBBYcYJj62mD4XeA&oe=683E4F73&_nc_sid=8b3546,0,{'edges': [{'node': {'text': 'Vacation is over for this girl 🐴🙃 #eowyn #cwsporthorses #warmbloodsofinsta #hanoverian #jumpers #equestrian'}}]},{'count': 0},2017-11-16 14:34:50,12,null,,feed
24,26,"{'id': '4588549129', 'username': 'cwsporthorses'}",1606115419223479724,True,https://instagram.flos5-3.fna.fbcdn.net/o1/v/t16/f2/m84/AQPnyugmTuxSE_PXnWXGCZhI8ZsB3JnDyr0jqu9xeKbMGbVOvv3D5k6tJ7W1kGP9Z2PITfVGeO3OLlIeVD6LOh9t5WYQIRdjf3jYLgY.mp4?stp=dst-mp4&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmZlZWQuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=109&vs=1319837328923715_1873412406&_nc_vs=HBksFQIYTGlnX2JhY2tmaWxsX3RpbWVsaW5lX3ZvZC85MjQ1RjRFMUE5RkZBNDc1QTRBNEM4MURCMTVFMUY5RF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSnRBRGhjUTU2RmRlNGtEQUo3aUU2WlpSdGNvYnBrd0FBQUYVAgLIARIAKAAYABsAFQAAJszmg%2FWF%2FecBFQIoAkMzLBdASLul41P3zxgSZGFzaF9iYXNlbGluZV8xX3YxEQB16gdl8J0BAA%3D%3D&ccb=9-4&oh=00_AfIe5UOn_tExmPDagOUxhsIrcjtyQPRwYI7RmyliIx7NCQ&oe=683E4F11&_nc_sid=8b3546,0,{'edges': [{'node': {'text': 'Throwback to that winter in Florida with a broken foot... Finally was able to get on before heading back to 🇨🇦.. #wellington2015 #florida #wellyworld #warmbloodsofinsta #imports #cwsporthorses \n#throwback'}}]},{'count': 0},2017-09-17 22:31:39,12,"{""id"": ""217176573"", ""has_public_page"": true, ""name"": ""Wellington, Florida"", ""slug"": ""wellington-florida""}",,feed
25,27,"{'id': '71840798557', 'username': 'allred_performance_horses'}",3642509298770585988,True,https://instagram.flos5-3.fna.fbcdn.net/o1/v/t16/f2/m86/AQNnRm7GOLtKsPjikWni3bhN9Ww4NgXws4h5DjC4YKDZpEXen5RzZvHoZEtgnyx0WGoOjGninBg4p1wnbpNwrnfqef7kFfvmDtu_gC4.mp4?stp=dst-mp4&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLmMyLjQ4MC5iYXNlbGluZSJ9&_nc_cat=110&vs=1217956739534251_857232349&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC80NjRFM0JGRjM2Njg1RjVBRTc0NDI0ODI1QzBFQzQ5Ml92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HQUNzNGgzUVVLVHF2VndFQU1VRDNBbWJ0dm9xYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJri3p6OdoaBAFQIoAkMzLBdAKUQYk3S8ahgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfJuTQtSVSnlRXIdNsIXZOjcdirQUpyWToFpwgk6oV-Ttg&oe=683E5767&_nc_sid=8b3546,0,{'edges': [{'node': {'text': '𝘐𝘵’𝘴 𝘴𝘪𝘮𝘱𝘭𝘦.\n\n𝙵𝚘𝚌𝚞𝚜 𝚘𝚗 𝚝𝚑𝚎 𝚐𝚛𝚒𝚗𝚍.\n\n•\n•\n•\n•\n\n#AllredPerformanceHorses | #ARPH |#ClassicEquine | #PlayToWin | #GetSalty |\n#ShowStoppin | #SuperiorSaddlery |\n#NRHA | #Reining | #Reiners | #ReiningHorses |#AQHA | #quarterhorse'}}]},{'count': 0},2025-05-28 15:04:17,33,"{""id"": ""332387124104554"", ""has_public_page"": true, ""name"": ""Miami, Florida"", ""slug"": ""miami-florida""}",,clips
26,39,"{'id': '2779520577', 'username': 'horsegloss'}",3643056037032450226,True,https://instagram.flos5-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQPQJ16c8aN2g-aJDDQwUUUusjQax0cQbgly12V4mS17BAZZ_WadyBzpstVQcAODrcl0oRECTqQQF2QzmjDefxizesCoNpjUN0ddV8c.mp4?stp=dst-mp4&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLmMyLjcyMC5iYXNlbGluZSJ9&_nc_cat=102&vs=1250623196735694_4057064848&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9BRDQwMDExMkM2QzZFRjYzQTcyREM0NEFBRjY5QUQ4OF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSTJXNGgyTXp3akxHQllGQUVsODVIRUhKT0V4YnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJoKw2Z%2F%2F%2BM8%2FFQIoAkMzLBdAJogxJul41RgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfIurGDStvbsXYWPyhAWOlXUMHZ2tg98IiSLAdq2FZjfAw&oe=683E2362&_nc_sid=8b3546,0,"{'edges': [{'node': {'text': 'GRWM in the La Muse Collection🎀\U0001faf6✨👸🏻 A collection so delicate, crafted for riders who demand both beauty and performance. Exclusively available at www.horsegloss.com'}}]}",{'count': 2},2025-05-29 09:11:15,259,null,,clips
27,28,"{'id': '71840798557', 'username': 'allred_performance_horses'}",3638172067410923699,True,https://instagram.flos5-3.fna.fbcdn.net/o1/v/t16/f2/m86/AQP6fSgjOMpggfaVoxO4s_CCpvSoEi2bEfBCjQhch3FbgQJCPGOrZhZX3JFMR3qsyXddg2E5ozvXgjYJhNy6-3vLz31QHe6fY7d2jzA.mp4?stp=dst-mp4&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLmMyLjQ4MC5iYXNlbGluZSJ9&_nc_cat=111&vs=718847560643909_722183813&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC82ODQxN0NENjVCMkVCQ0JFMUFFNDZGNjFGQUZDNTNCMF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HS0tPc1IzeU5iZHYtMk1DQURER1RIZW1JZDA0YnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJvSs8fHAlJRAFQIoAkMzLBdAIwAAAAAAABgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfJc4YI3efGrZxSQU1ngwyl-8vXTwYGZmArFjwDirrH0vw&oe=683E4049&_nc_sid=8b3546,0,{'edges': [{'node': {'text': 'Incase anyone needed to hear this today 👊🏽\n\n•\n•\n•\n•\n\n#AllredPerformanceHorses | #ARPH |#ClassicEquine | #PlayToWin | #GetSalty |\n#ShowStoppin | #SuperiorSaddlery |\n#NRHA | #Reining | #Reiners | #ReiningHorses |#AQHA | #quarterhorse'}}]},{'count': 1},2025-05-22 15:25:00,24,"{""id"": ""332387124104554"", ""has_public_page"": true, ""name"": ""Miami, Florida"", ""slug"": ""miami-florida""}",,clips
28,29,"{'id': '71840798557', 'username': 'allred_performance_horses'}",3634535694089693624,True,https://instagram.flos5-3.fna.fbcdn.net/o1/v/t16/f2/m86/AQN86xgafCxABkoFVle-eJs6RSmGKmpIR2xNEHQWCd-JJm_qsR_gPh6-eIMJIklnJ1Q9VfCSkAs6PKvJaWaiXk94KOaNkp7zEuFpS-8.mp4?stp=dst-mp4&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLmMyLjQ4MC5iYXNlbGluZSJ9&_nc_cat=109&vs=702943516010254_3098370672&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC80MzREQTYyM0I3REY5NTNCNjFBRDI1MkUxRURDQjk4QV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSHlKcXgxUzhxaEFRem9HQUZNYVhKemR1aHA1YnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJrC9n5L9ooVAFQIoAkMzLBdAHGZmZmZmZhgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfK1AtTaFobRFplS8Wvjgb6xjb-kQG23nl7MuECw3p22_Q&oe=683E2864&_nc_sid=8b3546,0,"{'edges': [{'node': {'text': '𝘊𝘳𝘢𝘷𝘦 𝘵𝘩𝘦 𝘳𝘦𝘴𝘶𝘭𝘵𝘴 𝘴𝘰 𝘪𝘯𝘵𝘦𝘯𝘴𝘦𝘭𝘺 𝘵𝘩𝘢𝘵 𝘵𝘩𝘦 𝘸𝘰𝘳𝘬 𝘪𝘴 𝘪𝘳𝘳𝘦𝘭𝘦𝘷𝘢𝘯𝘵 - Tim Grover \n\nYou have to love the process when you train horses, because there is nothing more frustrating when they don’t understand what you’re asking, yet nothing more rewarding than when it clicks. \n\n•\n•\n•\n•\n\n#AllredPerformanceHorses | #ARPH |#ClassicEquine | #PlayToWin | #GetSalty |\n#ShowStoppin | #SuperiorSaddlery |\n#NRHA | #Reining | #Reiners | #ReiningHorses |#AQHA | #quarterhorse'}}]}",{'count': 1},2025-05-17 15:00:00,61,"{""id"": ""332387124104554"", ""has_public_page"": true, ""name"": ""Miami, Florida"", ""slug"": ""miami-florida""}",,clips
29,30,"{'id': '71840798557', 'username': 'allred_performance_horses'}",3633018450957773884,True,https://instagram.flos5-3.fna.fbcdn.net/o1/v/t16/f2/m86/AQPLysLBCglXaIV4OSax2JSUSvBNDNOvH9ziR9YX1EqEWn7ZGNFNXTIg0CR4xhj90l5IoINnagB_UAC9LJYGrhsjEKL-kU93q_JWxOc.mp4?stp=dst-mp4&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLmMyLjcyMC5iYXNlbGluZSJ9&_nc_cat=108&vs=4131118227146620_722302369&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9GMzQyODFDOTgxODlCNzk5ODA5NDMxMjk0RkE5MUE5N192aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HT0xBcGgzaXlMUHNSU2dDQUxMQzRoSUdfUEFHYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJu67rNGxmZdAFQIoAkMzLBdAM0zMzMzMzRgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfLYIXpB-9ZDziRcq9_J-77GhPdMX4bur1bVQ3cL5HgRMQ&oe=683E47D5&_nc_sid=8b3546,0,{'edges': [{'node': {'text': '𝐓𝐇𝐄 𝐁𝐋𝐄𝐒𝐒𝐈𝐍𝐆 𝐀𝐍𝐃 𝐓𝐇𝐄 𝐂𝐔𝐑𝐒𝐄 \n\n•\n•\n•\n•\n\n🎥 : @emilythurnerphoto \n\n#AllredPerformanceHorses | #ARPH |#ClassicEquine | #PlayToWin | #GetSalty |\n#ShowStoppin | #SuperiorSaddlery |\n#NRHA | #Reining | #Reiners | #ReiningHorses |#AQHA | #quarterhorse'}}]},{'count': 3},2025-05-15 12:49:03,121,"{""id"": ""332387124104554"", ""has_public_page"": true, ""name"": ""Miami, Florida"", ""slug"": ""miami-florida""}",,clips
