,id,username,user_id,state,bio,is_private,is_verified,is_professional_account,is_business_account,business_address,category_name,category_enum,media_size
928,795,norsuinteriors,325442695,in_progress,"Love where you live.
Shop online or 148 Burke Rd, Malvern East Vic
Mon-Sat 10-4, Sun 11-3
Interior design services @norsuhome
Stay at @norsucabin",False,False,True,True,"{""city_name"": ""Malvern East, Victoria, Australia"", ""city_id"": 262185323898258, ""latitude"": -37.86526, ""longitude"": 145.0505, ""street_address"": ""148 Burke Rd"", ""zip_code"": ""3145""}",,TOPIC_HOME_DECOR,9225.0
929,1326,interiorsbyriveresque,868024910,in_progress,"Window furnishings, luxaflex, custom upholstery, and interior decorating. A blend of authentic pieces + custom design.
Free Measure + Quote!",False,False,True,True,"{""city_name"": ""Melbourne, Victoria, Australia"", ""city_id"": 116190411724975, ""latitude"": -37.73811, ""longitude"": 145.2194, ""street_address"": ""158-160 Yarra Street"", ""zip_code"": ""3113""}",Home decor,,1693.0
930,900,liamandrene,53226924226,in_progress,"interior, thrifting and diy
mix of midcentury modern and eclectic 
📍96 m² | germany
📩 hello.liam.and.rene@gmx.de
#interiorinspiration",False,False,True,False,,Digital creator,,139.0
931,422,myhouseinsprn,47011353931,in_progress,"Welcome to @myhouseinsprn 🏡
Copyright issue? DM me for removal 
DM me for promotion 📩",False,False,True,True,,Home decor,TOPIC_HOME_DECOR,501.0
932,1162,sss_interiordesign,47836403275,in_progress,"𝐌𝐞𝐡𝐫 𝐚𝐥𝐬 𝐈𝐧𝐧𝐞𝐧𝐚𝐫𝐜𝐡𝐢𝐭𝐞𝐤𝐭𝐮𝐫.
„𝑊𝑜ℎ𝑛𝑠𝑡 𝑑𝑢 𝑛𝑜𝑐ℎ 𝑜𝑑𝑒𝑟 𝑙𝑒𝑏𝑠𝑡 𝑑𝑢 𝑠𝑐ℎ𝑜𝑛?“
📍 Thun, CH",False,False,True,True,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Interior Design Studio,INTERIOR_DESIGNER,78.0
933,314,interior.essencee_,65679827968,in_progress,"Explorons le monde de la déco 🏠✨ | 
Inspirée par le design ethnique et mondial |",False,False,False,False,,,,1.0
934,2,frido.garcon,49869591658,in_progress,"• 🌿 Cozy Living & Home Decor
• 🐾 Dachshund Dads @sirjohnslivingthefirst
• 📍 Berlin, Friedrichshagen
• 💌 DM for collabs & UGC",False,False,True,False,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Home decor,,575.0
935,1261,hark_interiors,1292077325,in_progress,"By Jane Holmes
Interior design & decoration
Vintage inclined and art infatuated
Shop online
Meanjin〰️Brisbane",False,False,True,True,"{""city_name"": ""Brisbane, Queensland, Australia"", ""city_id"": 102146663160831, ""latitude"": -27.46844, ""longitude"": 153.02334, ""street_address"": null, ""zip_code"": null}",Interior Design Studio,,850.0
936,555,jennbliss___,359980090,in_progress,"Creating timeless interiors with bespoke solutions. 
✉️Shop my guidebooks through the link 
@talm.beachhouse 
@the.ambers.portstephens",False,False,True,False,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Designer,,64.0
937,886,clarke_clarke_interiors,2093945925,in_progress,"Embodying modern British interior style
Fabric | Wallcoverings | Home Accessories",False,False,True,True,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Home decor,TOPIC_HOME_DECOR,1103.0
938,881,alessandrasmith_design,50768377485,in_progress,"furniture, lighting, art and objects 
telling your story through colour and curation
hello@asdstudio.com.au",False,False,True,True,"{""city_name"": ""Melbourne, Victoria, Australia"", ""city_id"": 116190411724975, ""latitude"": -37.81739, ""longitude"": 144.96752, ""street_address"": null, ""zip_code"": null}",Entrepreneur,,398.0
939,1049,iturralde.interiorismo,3418545919,in_progress,"Proyectos Inmobiliarios-Corporativos-Residenciales en 🇨🇱 🇦🇷 🇺🇾 🇪🇸
Miembro @addi_chile 
+56 9 9939 0739/ +56 9 3469 1242",False,False,True,True,"{""city_name"": ""Santiago, Chile"", ""city_id"": 112371848779363, ""latitude"": -33.39481, ""longitude"": -70.56347, ""street_address"": ""Kennedy 6800 of.502-A Vitacura"", ""zip_code"": null}",Community,COMMUNITY,902.0
940,600,weldworkofficial,8079287174,in_progress,"The world’s finest functional art
Manufactured in the USA🇺🇸
Serving client’s nationwide!
👇WORK WITH US",False,False,True,False,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Home Improvement,,915.0
941,477,waltz.decor,8796961382,in_progress,"INTERIOR STYLIST & DECORATOR 
Residential / Commercial / Staging
Home Decor Products @waltz.homenliving 
Consult Wa/DM/ Email
Link for quick chat:",False,False,True,True,"{""city_name"": ""Tangerang"", ""city_id"": 107978652563828, ""latitude"": -6.18444, ""longitude"": 106.70897, ""street_address"": ""Green lake city CBD N10"", ""zip_code"": null}",Product/service,PRODUCT_SERVICE,773.0
942,258,stm_render,8028314387,in_progress,"Visualización Arquitectónica Fotorrealista • Interiorismo • Reformas Integrales ///
📞 (+34) 689 08 8017 📩 info@stmrender.com",False,False,True,True,"{""city_name"": ""Barcelona, Spain"", ""city_id"": 106287062743373, ""latitude"": 41.37179, ""longitude"": 2.1467, ""street_address"": ""Carrer de Sant Germ\u00e0, 15, Sants-Montju\u00efc"", ""zip_code"": ""08004""}",Digital creator,,94.0
943,33,dreamspace_interiors_calgary,1545868120,in_progress,"From three generations of woodworking, our custom cabinetry and millwork are built to last with style and elegance in mind",False,False,True,True,"{""city_name"": ""Calgary, Alberta"", ""city_id"": 111983945494775, ""latitude"": 51.0566386, ""longitude"": -113.9935046, ""street_address"": ""601 28 ST NE"", ""zip_code"": ""T2A4L6""}",Cabinet & Countertop Store,CABINETS_COUNTERTOPS,732.0
944,764,serenityinteriorandexterior,2324336453,in_progress,"▪️Interior & Exterior Design
▫️Residential & Commercial 
▪️Luxury Homewares 
▫️Designer Noelene Triggs 
▪️#serenityinteriorexteriordesign",False,False,True,True,"{""city_name"": ""East Gosford, New South Wales, Australia"", ""city_id"": 111072408915951, ""latitude"": -33.43826, ""longitude"": 151.35422, ""street_address"": ""49 Victoria Street"", ""zip_code"": ""2250""}",Entrepreneur,,408.0
945,187,noir.af,493174969,in_progress,"Córdoba, Argentina 🇦🇷 
Envíos a todo el país 📦
Store 1.Av. Recta Martinolli 5351
10 a 13 y 16 a 19:30
Store 2.Corteza Mall 
Lun a vie 9:30 a 20:30",False,False,True,True,"{""city_name"": ""C\u00f3rdoba, Argentina"", ""city_id"": 109390122412267, ""latitude"": -31.3557673, ""longitude"": -64.2450349, ""street_address"": ""Av. Recta Martinolli 5351"", ""zip_code"": null}",Entrepreneur,,2595.0
946,1141,daviashome,41439186966,in_progress,"…living near Düsseldorf and renovating a flat in an old building ✨👷🏼‍♀️
💌 daviashome@outlook.de
Impressum ⬇️",False,False,True,False,,Digital creator,,335.0
947,1328,linapartamento,65420946089,in_progress,"Welcome to our 54m² apt in Sthlm 
Interior & Styling | Thrifts & Vintage 
Designer | Interior daydreamer
✉️ linapartamento@gmail.com",False,False,True,False,,Home decor,,95.0
948,301,brookelyn_interiors,10893812140,in_progress,"Residential Interior Designer & Stylist | New Home Builds| Renovations| Interior Styling
Creating spaces that are personal and reflect who you are.✨",False,False,True,True,"{""city_name"": ""Perth, Western Australia"", ""city_id"": 108252552529332, ""latitude"": -31.92773, ""longitude"": 115.79234, ""street_address"": ""Floreat"", ""zip_code"": ""6014""}",Entrepreneur,,325.0
949,829,roi_levi_interior_designer,51524721,in_progress,"🄸🄽🅃🄴🅁🄸🄾🅁 🄳🄴🅂🄸🄶🄽🄴🅁 & 🄰🅁🄲🄷🄸🅃🄴🄲🅃
מתמחה בתכנון ועיצוב פנים של ▪️בתים פרטיים 
▪️דירות יוקרה ▪️משרדים וחללים מסחריים",False,False,True,True,"{""city_name"": ""Holon, Israel"", ""city_id"": 114283675255321, ""latitude"": 32.00733, ""longitude"": 34.80282, ""street_address"": ""\u05d4\u05e8\u05d5\u05e7\u05de\u05d9\u05dd 27 , \u05e7\u05d5\u05de\u05d4 7"", ""zip_code"": null}",Artist,ARTIST,709.0
950,884,fonsecacamargoarquitetos,212651079,in_progress,"Projetar residências, construir histórias e inspirar pessoas. 
.
.
Por @arqwilttonfonseca + @arqcarleanecamargo",False,False,True,False,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Architectural Designer,,212.0
951,664,ohlala.bonjour.berlin,3135462494,in_progress,"♥ Interior Design
♥ Travel 
♥ tablesetting
♥ My Dog ""Barnie""
♥ Webdesign 
Homebase: Berlin
Blog: www.my-sportblog-berlin.me
Mail: info@ispodworld.de",False,False,True,True,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Digital creator,,666.0
952,1046,thewholeroom,5570653966,in_progress,"I help busy humans refresh chaotic homes into havens, with professional interior decorating services aus wide. Book your free 20 min consult 👇🏼",False,False,True,True,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Interior Design Studio,INTERIOR_DESIGNER,245.0
953,1172,nordish.rooms,12660630772,in_progress,"• Nordic Chic trifft Berliner Altbau. 
• Inspiration für dein Zuhause!",False,False,True,True,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Digital creator,DIGITAL_CREATOR,957.0
954,1332,embelline.designco,45760840669,in_progress,"Interior Designer 
📍Cincy, OH
Timeless style with bold color, pattern & soul
Inspo, design tips & fearless interiors that feel like you",False,False,True,False,,Interior Design Studio,,351.0
955,1407,9thcorner.interiors,27994128588,in_progress,"| 𝐋𝐮𝐱𝐮𝐫𝐢𝐨𝐮𝐬 𝐈𝐧𝐭𝐞𝐫𝐢𝐨𝐫𝐬 & 𝐁𝐞𝐬𝐩𝐨𝐤𝐞 𝐅𝐮𝐫𝐧𝐢𝐭𝐮𝐫𝐞 | 𝐓𝐮𝐫𝐧𝐤𝐞𝐲 𝐒𝐨𝐥𝐮𝐭𝐢𝐨𝐧𝐬 |
20 Years In Practice, 800+ Projects",False,False,True,False,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Interior Design Studio,,864.0
956,172,kiplinghouseinteriors,1507797013,in_progress,"Thoughtfully tailored & rooted in classic architecture
Mpls based + projects nationwide
*All images are our own work",False,False,True,True,"{""city_name"": ""Minneapolis, Minnesota"", ""city_id"": 106300959405546, ""latitude"": 44.9774, ""longitude"": -93.2645, ""street_address"": null, ""zip_code"": null}",Entrepreneur,,1236.0
957,433,nuage__interiors,8591506354,in_progress,"Creating dreamy furniture for nurseries and beyond, where form meets function. Elevating spaces with timeless designs. Australia and Worldwide.",False,False,True,True,,Shopping & retail,,316.0
958,216,candacemaryinteriors,2200744997,in_progress,"Interior Design & Home Staging 
Luxe Next in Design @luxemagazine 
 Next Wave Alum @housebeautiful 
Transforming spaces | Chicago & Beyond",False,False,True,False,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Designer,,416.0
959,113,interior_by_helen_wizemann,1738613304,in_progress,"INTERIOR | FASHION | ART
📍 based in Munich
UGC
@art_by_helen_wizemann",False,False,True,False,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Home decor,,762.0
960,783,hanna.krug.interior.design,11714375482,in_progress,"Kunst. Interior. Inspiration 
📍Paderborn",False,False,True,True,,Product/service,PRODUCT_SERVICE,107.0
961,787,jiwon.nest,73375732604,in_progress,"Excited to decorate my very first apartment
50m2 flat in Rome 🇮🇹
📧 jiwon.nest@gmail.com",False,False,True,False,,Personal blog,,18.0
962,585,maeandco__,5600109596,in_progress,"Interior Design + Styling
New Builds + Renovations
Newcastle + NSW East Coast
~
✨ Store @maeandcohome
✨ Interior Photography @maeandco_photography",False,False,True,False,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Designer,,299.0
963,349,interiorbytim,59315706248,in_progress,"🎨 Égayer ta déco en ajoutant de la couleur ✨
🦊 Father of @saiko_le_croquin 
📍 Lille - Paris 🇫🇷
📧 interiorbytim@gmail.com",False,False,True,False,,Personal blog,,201.0
964,365,annavanderaar_interior,918645085,in_progress,"〰️ Interior design & styling.
〰️ We design and style unique, vibrant interiors for your space.",False,False,True,True,"{""city_name"": ""Amsterdam, Netherlands"", ""city_id"": 111777152182368, ""latitude"": 52.36994, ""longitude"": 4.90788, ""street_address"": null, ""zip_code"": null}",Interior Design Studio,INTERIOR_DESIGNER,290.0
965,250,kimberleyharrisoninteriors,2212945671,in_progress,"Thoughtful and personalized full-service interior design for residential and commercial boutique clients. 
Shop with us @apricityshoppe",False,False,True,True,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Interior Design Studio,INTERIOR_DESIGNER,3530.0
966,1184,yanainainteriores,2180482544,in_progress,"Interiores que contam histórias da vida cotidiana.
Projeto e acompanhamento de obra para lares e estadias com alma✨
Direção criativa @yanainabarros",False,False,True,True,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Entrepreneur,,678.0
967,293,taninihome,1700494853,in_progress,"Dal 1945, trasformiamo case e progetti in spazi unici 
TMagazine: il nostro blog di arte e design su taninihome.com
📍 Showroom a Firenze | Shop online",False,False,True,True,"{""city_name"": ""Florence, Italy"", ""city_id"": 105782926129203, ""latitude"": 43.78894, ""longitude"": 11.2299, ""street_address"": ""via Maragliano 155"", ""zip_code"": ""50144""}",Furniture,FURNITURE,2156.0
968,721,littlestepsinteriors,60339544395,in_progress,"Virtual Design Studio to Elevate Your Everyday with Detailed Design Solutions! 
Specialised in Residential and Bespoke Children Spaces!",False,False,True,True,"{""city_name"": ""Melbourne, Victoria, Australia"", ""city_id"": 116190411724975, ""latitude"": -37.81739, ""longitude"": 144.96752, ""street_address"": null, ""zip_code"": null}",Interior Design Studio,INTERIOR_DESIGNER,189.0
969,1438,jumi_arquitetura,6757600322,in_progress,"Criamos histórias através de ambientes
Dublin 🇮🇪
Rio de Janeiro 🇧🇷
Projetos Presenciais | On-line",False,False,True,True,,Architectural Designer,ARCHITECTURAL_DESIGNER,238.0
970,1346,neon.doves,380144148,in_progress,"Interior Design: Taking new clients
Textile Showroom: 108 s jackson st Thur-Sat 11-4
Published in @betterhomesandgardens @dominomag @seattletimes +",False,False,False,False,,,,1544.0
971,97,insidestories_carolinedevries,1413977186,in_progress,"Interior design studio by Caroline de Vries en @insidestories_lisca_everdingen 
Privé: @carolinedevries_verheij",False,False,True,True,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Interior Design Studio,INTERIOR_DESIGNER,212.0
972,1340,lujandesign.interiors,56044017,in_progress,"Interior Design Studio. Elevating spaces with elegance & functionality. Residential & commercial projects.🇦🇷🇬🇧🇮🇹
E: info@lujandesign.co.uk",False,False,True,False,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Interior Design Studio,,1213.0
973,633,our.tinycasa,37472443307,in_progress,"welcome to my bubble 🫧 
#dreamcasa in progress 🪐 
◌ 100qm #altbauliebe 
◌ coffeelover ☕️ 
◌ creative mind 💭
inquiries: our.tinycasa@gmail.com",False,False,True,False,,Digital creator,,412.0
974,501,architectureinteriors,531588984,in_progress,"🏘️Best of architecture 🏙️Cozy interiors
📸TOP places to GO!🗺️
🚀FOUNDER: @marknayman (DM for collabs!📢)
🌉Tag us #architectureinteriors to be featured!",False,False,True,True,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",News & media website,NEWS_SITE,4382.0
975,1179,karinaosnaya_,8489344820,in_progress,"Proyectos de diseño interior en Monterrey 
✨Creadora de espacios con esencia
👉🏼Tu espacio soñado empieza con un buen diseño👌🏼
💬 Info vía DM & email",False,False,True,False,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Interior Design Studio,,309.0
976,357,rivela.interiors,53847069884,in_progress,"TIMELESSLY MODERN INTERIOR DESIGN
Luxury Residential Projects
📍 Hertfordshire/London/Home Counties
Featured in @kbbmagazine & @kbbreview",False,False,True,False,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Interior Design Studio,,133.0
977,317,meij.interior,65426543725,in_progress,"▫️ Interieur en design liefhebber 
🏠 ‘In between places’
📍 Hilvarenbeek, Nederland 
⬇️ Volg mij voor interieur en design inspiratie",False,False,True,False,,Digital creator,,87.0
978,37,style.and.grace.interiors,542707512,in_progress,"•KC Based
•FaceTime design sessions
  {DM for info} 
•Email for collabs 💌
#styleandgraceinteriors",False,False,True,False,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Designer,,1252.0
979,396,interiorfun.berlin,71809762998,in_progress,"Writer / composer duo turning the chaos of words, colors, and music in our heads into a home.
💌 neukoelln.now@posteo.com",False,False,True,False,,Interior Design Studio,,80.0
980,404,charlemont.stylestudio,51378151498,in_progress,"Curating Modern Coastal spaces that blend luxury and comfort,  so your home feels like a serene escape the moment you walk in.
Let's jump on a call 📞",False,False,True,True,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Interior Design Studio,INTERIOR_DESIGNER,424.0
981,1446,kvminteriordesign,7764719620,in_progress,"Helping designers price boldly & delegate what drains their energy 
🧚 Community, support, real growth
🥂 More creativity, joy & freedom
Get on a call👇🏻",False,False,True,True,,Entrepreneur,,970.0
982,122,greenbank_interiors,5709178346,in_progress,"💚Interior/Garden Tips & Inspo
💚Cheshire based Southerner!
kirsty@greenbankinteriors.com
👇Read my blog here👇",False,False,True,False,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Entrepreneur,,1862.0
983,710,hatchinteriors,2110933370,in_progress,"Perth & Melbourne Interior Designers⁣⁣ 🐨
Adaptable design solutions: 
▫️ New Homes⁣⁣
▫️ Renovations 
▫️ Prestart⁣⁣
▫️ Display Homes⁣⁣
▫️ Styling",False,False,True,True,"{""city_name"": ""Perth, Western Australia"", ""city_id"": 108252552529332, ""latitude"": -31.90201, ""longitude"": 115.80776, ""street_address"": ""Unit 6 22 King Edward Road, Osborne Park"", ""zip_code"": ""6017""}",Interior Design Studio,INTERIOR_DESIGNER,622.0
984,408,carawoodhouseinteriors,9036344,in_progress,"CARA WOODHOUSE INTERIORS Residential + Commercial Interior Designer + product designer, Luxe Gold List, Real Estate Developer,  Author: Spring 2025",False,False,True,True,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Interior Design Studio,INTERIOR_DESIGNER,3979.0
985,1023,mrcurtiselmy,6638703,in_progress,"Along with Trevor Ciona we are Atmosphere Interior Design, and this is our design life! Featured In House&Home, StyleatHome , Western Living.",False,False,True,True,"{""city_name"": ""Saskatoon, Saskatchewan"", ""city_id"": 115362478475254, ""latitude"": 52.12816, ""longitude"": -106.67227, ""street_address"": ""109-123 Avenue B South"", ""zip_code"": ""S7M5X6""}",Interior Design Studio,INTERIOR_DESIGNER,2393.0
986,1319,kyaruxx,389559453,in_progress,"photographer / kiharu karube
Osaka🇯🇵▷ Tokyo🇯🇵 ▷ NY-NJ🇺🇸
📍アメリカ在住 2023.07~",False,False,True,True,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Photographer,TOPIC_PHOTOGRAPHER,1379.0
987,1427,finer_homes,4149808135,in_progress,"Auckland based home staging, property styling & furniture packages with a love for character and unique homes. 
#finerbydesign #finerhomesnz",False,False,True,True,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Home Staging Service,HOME_STAGING_SERVICE,521.0
988,692,evoqueinteriors,1593648403,in_progress,"Interior Design - Furniture & Styling 
Design studio based on the Gold Coast. 
Everything shared on our page is our work✨",False,False,True,True,"{""city_name"": ""Burleigh Heads, Queensland"", ""city_id"": 108597645831920, ""latitude"": -28.11198, ""longitude"": 153.43808, ""street_address"": ""9/18 Township Drive"", ""zip_code"": ""4220""}",Entrepreneur,,815.0
989,402,126interiors,9933994283,in_progress,"Interior Designer + Content Creator
𝘜𝘳𝘣𝘢𝘯•𝘔𝘰𝘥𝘦𝘳𝘯•𝘓𝘶𝘹𝘶𝘳𝘺 ⁣⁣ #126interiors ⁣
↳ 𝗛𝗢𝗠𝗘|𝗕𝗢𝗗𝗬",False,False,True,False,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Designer,,345.0
990,1358,interiormall.co,48098902956,in_progress,"LUXURY INTERIORS AND FURNITURE
*SOFAS & RECLINERS  *BEDS WARDROBES *MODULAR KITCHEN *HOME DECOR *YOUNG DYNAMIC ARCHITECTS & INTERIOR DESIGNERS",False,False,True,True,,Interior Design Studio,,2.0
991,1371,anothachoppa,47636841848,in_progress,By @itsdmn,False,False,True,False,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Community,,3198.0
992,581,eg_interiors,1702217794,in_progress,empty,False,False,True,True,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Interior Design Studio,INTERIOR_DESIGNER,671.0
993,1300,georgi_interiorliving,329612753,in_progress,"• Interior Design • Lifestyle 
• Sustainability                                                               
📍Stuttgart, Germany",False,False,True,True,,Digital creator,DIGITAL_CREATOR,317.0
994,1200,img_nyc,3221601814,in_progress,"Luxury Staging | PR & Marketing | Turnkey Home Design 
& @eisendesignhouse by @cheryleisen 
NY | Palm Beach | LA | Hamptons | CT | Miami",False,False,True,True,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Interior Design Studio,,490.0
995,169,waynaworld,12735206126,in_progress,"• ❤️✝️ | Wife | Mom | Boss
• Let’s fix your ugly/overpriced Apartment 😜
• OVER 450K YOUTUBE Friends 🥰",False,False,True,False,,Interior Design Studio,,345.0
996,12,mayworminteriores,2189043876,in_progress,"🏠 Decore e renove a sua casa
✨ 10 anos realizando sonhos 
👩🏻‍💻Projetos de Interiores | Consultoria
📲 (21) 96785-9125 
⬇️ Contato e orçamentos  ⬇️",False,False,True,False,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Interior Design Studio,,163.0
997,1348,randco.design.studio,4649062819,in_progress,"Interior Designer | TV Host | Host of RARA Design Tours 
👩🏽‍💻We design, you own. 
Winner KBDi Large Kitchen | IDEA Finalist
DM @talentink_aus",False,False,True,False,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Personal blog,,1115.0
998,1120,couli_design,4076557854,in_progress,"• Helping You Bring Your Home To Life  
• FOLLOW for inspiration 
• BOOK a call to get started today
• Access a copy of my FREE GUIDE below 👇",False,False,True,True,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Interior Design Studio,INTERIOR_DESIGNER,274.0
999,1018,ashleygadeovainteriors,48646248564,in_progress,"Luxury Interior Design Studio
Based in Rome, working worldwide | Residential & Commercial
Collabs & inquiries: ashley@adinteriores.net",False,False,True,False,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Interior Design Studio,,285.0
1000,655,dexterpearl_interior,50259299446,in_progress,"◼️Interior consultant | Space planning
◼️3D Rendering
◼️House Renovation and refurbishment
◼️Residential
◼️Commercial
◼️Lagos Nigeria.",False,False,False,False,,,,13.0
1001,368,tucaarquitetura,6632349003,in_progress,"🏡 Projetando com alma e brasilidade
🙆‍♀️ Mulheres empreendedoras 
🤝 Atendimento humano e sem burocracia
Siga também @tucaproduz ♥️",False,False,True,True,"{""city_name"": ""Santos, Sao Paulo, Brazil"", ""city_id"": 107844482581802, ""latitude"": -23.96349, ""longitude"": -46.33218, ""street_address"": ""Av. Ana Costa 433- Sala 04"", ""zip_code"": ""11060003""}",Entrepreneur,ENTREPRENEUR,426.0
1002,638,bonbon.haus,6702658327,in_progress,"One half of @haus_58 
TUE-FRI: 11-6
SAT: 11-4",False,False,True,True,"{""city_name"": ""Berlin, Germany"", ""city_id"": 111175118906315, ""latitude"": 52.48902, ""longitude"": 13.40524, ""street_address"": ""S\u00fcdstern 6"", ""zip_code"": ""10961""}",Shopping & retail,TOPIC_SHOPPING_RETAIL,105.0
1003,1100,tahnee.mae.design,804207059,in_progress,"Tahnee | Perth Design
Creating unique, thoughtful spaces & objects. 
▫️residential & commercial design
▫️handmade ceramics
Email to collab or consult.",False,False,True,True,"{""city_name"": ""Perth, Western Australia"", ""city_id"": 108252552529332, ""latitude"": -31.95265, ""longitude"": 115.85743, ""street_address"": null, ""zip_code"": null}",Product/service,PRODUCT_SERVICE,2383.0
1004,1247,designandcurations,48305390206,in_progress,"CALM | COZY | COLLECTED 
Creating Serene Spaces That Evolve With You
@shopbydnc 
📍Atlanta & Nationwide Virtually
To Inquire & View Our Portfolio ￬",False,False,True,False,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Interior Design Studio,,505.0
1005,356,pereira_reade_interiores,301872680,in_progress,"Adriana Pereira e Carolina Reade 
Projetos de interiores residências e comerciais e inspirações que amamos 
adriana@pereirareade.com.br",False,False,True,True,,Home decor,TOPIC_HOME_DECOR,758.0
1006,269,vavoom_interiors,28176540,in_progress,"💫 For the Treasure Hunters & Trend Seekers 
💫 Curated Furniture & Colourful Homewares
💫 Online & Instore
📍294 - 296, Hoddle Street, Melbourne 3067",False,False,True,True,,,TOPIC_HOME_DECOR,2961.0
1007,1434,fairspringdesign,26235557765,in_progress,"Designing homes where luxury meets livability
WA based, serving King County + beyond 
New builds, remodels, furnishings
Residential & Commercial",False,False,True,True,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Interior Design Studio,INTERIOR_DESIGNER,394.0
1008,1252,studiodelcastillo,1061862899,in_progress,"Award Winning Unique Home & Hotel Interiors
Offices in Melbourne & Noosa - Australia
• New Builds | Renovations
• Furniture | Art | Objects | Styling",False,False,True,True,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Interior Design Studio,,965.0
1009,876,elissasinteriors,73936467893,in_progress,"Elissa Marie 🪴 Interior is Key
2nd year interior design student📖",False,False,True,False,,Interior Design Studio,,9.0
1010,32,casakahli,27674181456,in_progress,"Bespoke interiors & furniture curation
•End-to-end | Furnishing | Sourcing
•Bringing big world design to you
🌎 See us in: PARIS | MILAN | COPENHAGEN",False,False,True,True,"{""city_name"": ""Brisbane, Queensland, Australia"", ""city_id"": 102146663160831, ""latitude"": -27.46844, ""longitude"": 153.02334, ""street_address"": null, ""zip_code"": null}",Entrepreneur,,139.0
